Rank,Name,Team,Position,Week,Opponent,FieldGoalsMade,FieldGoalsAttempted,FieldGoalPercentage,FieldGoalsLongestMade,ExtraPointsMade,ExtraPointsAttempted,FantasyPointsPerGamePPR,FantasyPointsPPR
315,Greg Joseph,MIN,K,17,GB,1,1,100,54,1,1,6,6
315,Younghoe Koo,ATL,K,3,DET,2,3,66.7,48,0,0,6,6
315,Greg Zuerlein,NYJ,K,3,NE,1,1,100,52,1,1,6,6
315,Greg Joseph,MIN,K,3,LAC,1,1,100,23,3,3,6,6
315,Greg Joseph,MIN,K,15,CIN,1,1,100,39,3,3,6,6
315,Michael Badgley,DET,K,15,DEN,0,0,0,0,6,6,6,6
367,Younghoe Koo,ATL,K,10,ARI,1,1,100,36,2,2,5,5
367,Randy Bullock,NYG,K,10,DAL,1,1,100,40,2,2,5,5
367,Anders Carlson,GB,K,12,DET,1,2,50,43,2,3,5,5
367,Daniel Carlson,LV,K,12,KC,1,2,50,34,2,2,5,5
367,Tyler Bass,BUF,K,7,NE,1,2,50,36,2,2,5,5
367,Anders Carlson,GB,K,7,DEN,1,2,50,29,2,2,5,5
367,Jason Sanders,MIA,K,7,PHI,1,1,100,40,2,2,5,5
367,Greg Joseph,MIN,K,1,TB,1,1,100,25,2,2,5,5
367,Justin Tucker,BAL,K,1,HOU,1,1,100,39,2,2,5,5
367,Daniel Carlson,LV,K,1,DEN,1,1,100,24,2,2,5,5
367,Chris Boswell,PIT,K,18,BAL,1,1,100,25,2,2,5,5
367,Younghoe Koo,ATL,K,18,NO,1,1,100,30,2,2,5,5
367,Anders Carlson,GB,K,18,CHI,1,2,50,25,2,2,5,5
367,Jake Moody,SF,K,6,CLE,1,3,33.3,25,2,2,5,5
367,Chad Ryland,NE,K,6,LV,1,1,100,43,2,2,5,5
367,Cameron Dicker,LAC,K,6,DAL,1,1,100,24,2,2,5,5
367,Brandon McManus,JAX,K,5,BUF,1,1,100,44,2,2,5,5
367,Daniel Carlson,LV,K,5,GB,1,3,33.3,26,2,2,5,5
367,Dustin Hopkins,CLE,K,4,BAL,1,1,100,53,0,0,5,5
367,Daniel Carlson,LV,K,4,LAC,1,1,100,22,2,2,5,5
367,Jake Moody,SF,K,4,ARI,0,0,0,0,5,5,5,5
367,Graham Gano,NYG,K,4,SEA,1,1,100,55,0,0,5,5
367,Chad Ryland,NE,K,8,MIA,1,1,100,38,2,2,5,5
367,Jake Moody,SF,K,8,CIN,1,1,100,36,2,2,5,5
367,Younghoe Koo,ATL,K,14,TB,1,3,33.3,20,2,2,5,5
367,Harrison Butker,KC,K,14,BUF,1,1,100,27,2,2,5,5
367,Jason Myers,SEA,K,13,DAL,0,1,0,0,5,5,5,5
367,Wil Lutz,DEN,K,13,HOU,1,1,100,34,2,2,5,5
367,Anders Carlson,GB,K,11,LAC,1,2,50,28,2,3,5,5
367,Lucas Havrisik,LAR,K,11,SEA,1,1,100,22,2,2,5,5
367,Harrison Butker,KC,K,11,PHI,1,1,100,43,2,2,5,5
367,Nick Folk,TEN,K,16,SEA,1,1,100,33,2,2,5,5
367,Jake Moody,SF,K,16,BAL,1,1,100,45,2,2,5,5
367,Chad Ryland,NE,K,9,WAS,1,1,100,43,2,2,5,5
367,Cairo Santos,CHI,K,9,NO,1,2,50,31,2,2,5,5
367,Lucas Havrisik,LAR,K,9,GB,1,2,50,52,0,0,5,5
367,Harrison Butker,KC,K,2,JAX,1,1,100,38,2,2,5,5
367,Chad Ryland,NE,K,2,MIA,1,1,100,49,2,2,5,5
367,Nick Folk,TEN,K,17,HOU,1,1,100,53,0,0,5,5
367,Younghoe Koo,ATL,K,17,CHI,1,3,33.3,38,2,2,5,5
367,Evan McPherson,CIN,K,17,KC,1,1,100,34,2,2,5,5
367,Joey Slye,WAS,K,3,BUF,1,1,100,51,0,0,5,5
367,Blake Grupe,NO,K,3,GB,1,2,50,25,2,2,5,5
367,Brandon McManus,JAX,K,3,HOU,1,3,33.3,33,2,2,5,5
367,Wil Lutz,DEN,K,15,DET,1,1,100,23,2,2,5,5
367,Cairo Santos,CHI,K,15,CLE,1,1,100,41,2,2,5,5
367,Randy Bullock,NYG,K,15,NO,1,1,100,56,0,0,5,5
367,Chad Ryland,NE,K,15,KC,1,2,50,25,2,2,5,5
367,Jake Elliott,PHI,K,15,SEA,1,1,100,27,2,2,5,5
416,Joey Slye,WAS,K,12,DAL,1,1,100,43,1,1,4,4
416,Evan McPherson,CIN,K,12,PIT,1,1,100,47,1,1,4,4
416,Randy Bullock,NYG,K,12,NE,1,1,100,42,1,1,4,4
416,Cameron Dicker,LAC,K,12,BAL,1,1,100,39,1,1,4,4
416,Greg Joseph,MIN,K,12,CHI,1,1,100,34,1,1,4,4
416,Matt Prater,ARI,K,7,SEA,1,2,50,44,1,1,4,4
416,Eddy Piñeiro,CAR,K,1,ATL,1,1,100,43,1,1,4,4
416,Wil Lutz,DEN,K,1,LV,1,2,50,24,1,2,4,4
416,Justin Tucker,BAL,K,18,PIT,1,1,100,36,1,1,4,4
416,Nick Folk,TEN,K,18,JAX,0,0,0,0,4,4,4,4
416,Jake Elliott,PHI,K,18,NYG,1,1,100,36,1,1,4,4
416,Joey Slye,WAS,K,18,DAL,1,1,100,36,1,1,4,4
416,Younghoe Koo,ATL,K,6,WAS,1,1,100,47,1,1,4,4
416,Justin Tucker,BAL,K,5,PIT,1,1,100,23,1,1,4,4
416,Cairo Santos,CHI,K,4,DEN,0,0,0,0,4,4,4,4
416,Justin Tucker,BAL,K,4,CLE,0,0,0,0,4,4,4,4
416,Matt Prater,ARI,K,4,SF,1,1,100,38,1,1,4,4
416,Greg Zuerlein,NYJ,K,4,KC,1,2,50,31,1,1,4,4
416,Nick Folk,TEN,K,8,ATL,0,0,0,0,4,4,4,4
416,Graham Gano,NYG,K,8,NYJ,1,3,33.3,31,1,1,4,4
416,Anders Carlson,GB,K,8,MIN,1,1,100,30,1,1,4,4
416,Chris Boswell,PIT,K,8,JAX,1,2,50,22,1,1,4,4
416,Matt Prater,ARI,K,8,BAL,1,1,100,47,1,1,4,4
416,Blake Grupe,NO,K,14,CAR,0,1,0,0,4,4,4,4
416,Jason Myers,SEA,K,14,SF,1,1,100,40,1,1,4,4
416,Jake Moody,SF,K,14,SEA,0,0,0,0,4,4,4,4
416,Chris Boswell,PIT,K,13,ARI,1,2,50,29,1,1,4,4
416,Blake Grupe,NO,K,13,DET,0,0,0,0,4,4,4,4
416,Eddy Piñeiro,CAR,K,13,TB,1,1,100,23,1,1,4,4
416,Eddy Piñeiro,CAR,K,11,DAL,1,1,100,42,1,1,4,4
416,Chris Boswell,PIT,K,11,CLE,1,1,100,28,1,1,4,4
416,Matt Gay,IND,K,16,ATL,1,1,100,33,1,1,4,4
416,Joey Slye,WAS,K,16,NYJ,0,0,0,0,4,4,4,4
416,Jake Elliott,PHI,K,9,DAL,0,0,0,0,4,4,4,4
416,Tyler Bass,BUF,K,9,CIN,1,1,100,34,1,1,4,4
416,Greg Joseph,MIN,K,2,PHI,0,0,0,0,4,4,4,4
416,Daniel Carlson,LV,K,2,BUF,1,1,100,47,1,1,4,4
416,Austin Seibert,NYJ,K,2,DAL,1,1,100,34,1,1,4,4
416,Joey Slye,WAS,K,17,SF,1,1,100,47,1,1,4,4
416,Cameron Dicker,LAC,K,3,MIN,0,1,0,0,4,4,4,4
416,Anders Carlson,GB,K,3,NO,1,1,100,38,1,1,4,4
416,Cairo Santos,CHI,K,3,KC,1,1,100,21,1,1,4,4
416,Daniel Carlson,LV,K,3,PIT,1,1,100,26,1,1,4,4
416,Nick Folk,TEN,K,15,HOU,1,1,100,45,1,2,4,4
416,Brandon Aubrey,DAL,K,15,BUF,1,1,100,32,1,1,4,4
461,Brandon McManus,JAX,K,10,SF,1,1,100,37,0,0,3,3
461,Blake Grupe,NO,K,10,MIN,1,1,100,48,0,0,3,3
461,Matt Ammendola,HOU,K,12,JAX,0,2,0,0,3,3,3,3
461,Brett Maher,LAR,K,7,PIT,1,3,33.3,41,0,1,3,3
461,Riley Patterson,DET,K,1,KC,0,0,0,0,3,3,3,3
461,Evan McPherson,CIN,K,1,CLE,1,2,50,42,0,0,3,3
461,Matt Gay,IND,K,1,JAX,0,0,0,0,3,3,3,3
461,Chad Ryland,NE,K,18,NYJ,1,1,100,30,0,0,3,3
461,Tyler Bass,BUF,K,18,MIA,0,0,0,0,3,3,3,3
461,Eddy Piñeiro,CAR,K,6,MIA,0,1,0,0,3,3,3,3
461,Greg Joseph,MIN,K,4,CAR,0,0,0,0,3,3,3,3
461,Evan McPherson,CIN,K,4,TEN,1,1,100,21,0,0,3,3
461,Chad Ryland,NE,K,4,DAL,1,2,50,29,0,0,3,3
461,Chad Ryland,NE,K,14,PIT,0,0,0,0,3,3,3,3
461,Brandon McManus,JAX,K,14,CLE,0,0,0,0,3,3,3,3
461,Greg Joseph,MIN,K,14,LV,1,2,50,36,0,0,3,3
461,Chase McLaughlin,TB,K,13,CAR,0,0,0,0,3,3,3,3
461,Riley Patterson,DET,K,11,CHI,0,0,0,0,3,3,3,3
461,Matt Ammendola,HOU,K,11,ARI,0,1,0,0,3,3,3,3
461,Jake Elliott,PHI,K,11,KC,0,0,0,0,3,3,3,3
461,Evan McPherson,CIN,K,16,PIT,1,1,100,35,0,0,3,3
461,Harrison Butker,KC,K,9,MIA,0,0,0,0,3,3,3,3
461,Jason Myers,SEA,K,9,BAL,1,1,100,33,0,0,3,3
461,Chad Ryland,NE,K,17,BUF,0,1,0,0,3,3,3,3
461,Nick Folk,TEN,K,3,CLE,1,1,100,44,0,0,3,3
461,Chase McLaughlin,TB,K,3,PHI,1,1,100,33,0,0,3,3
461,Cameron Dicker,LAC,K,15,LV,0,0,0,0,3,3,3,3
488,Tyler Bass,BUF,K,10,DEN,0,0,0,0,2,2,2,2
488,Graham Gano,NYG,K,7,WAS,0,1,0,0,2,2,2,2
488,Chad Ryland,NE,K,1,PHI,0,0,0,0,2,2,2,2
488,Riley Patterson,CLE,K,18,CIN,0,0,0,0,2,2,2,2
488,Wil Lutz,DEN,K,18,LV,0,0,0,0,2,2,2,2
488,Jake Moody,SF,K,18,LAR,0,1,0,0,2,3,2,2
488,Jason Sanders,MIA,K,18,BUF,0,0,0,0,2,2,2,2
488,Jake Elliott,PHI,K,6,NYJ,0,1,0,0,2,2,2,2
488,Tyler Bass,BUF,K,6,NYG,0,2,0,0,2,2,2,2
488,Tyler Bass,BUF,K,5,JAX,0,0,0,0,2,2,2,2
488,Matt Prater,ARI,K,5,CIN,0,0,0,0,2,3,2,2
488,Brett Maher,LAR,K,5,PHI,0,0,0,0,2,2,2,2
488,Jason Sanders,MIA,K,4,BUF,0,0,0,0,2,2,2,2
488,Daniel Carlson,LV,K,8,DET,0,0,0,0,2,2,2,2
488,Nick Folk,TEN,K,11,JAX,0,0,0,0,2,2,2,2
488,Chase McLaughlin,TB,K,11,SF,0,0,0,0,2,2,2,2
488,Blake Grupe,NO,K,16,LAR,0,0,0,0,2,2,2,2
488,Dustin Hopkins,CLE,K,16,HOU,0,0,0,0,2,2,2,2
488,Ka'imi Fairbairn,HOU,K,16,CLE,0,0,0,0,2,2,2,2
488,Harrison Butker,KC,K,16,LV,0,1,0,0,2,2,2,2
488,Jason Sanders,MIA,K,9,KC,0,0,0,0,2,2,2,2
488,Lucas Havrisik,LAR,K,17,NYG,0,0,0,0,2,4,2,2
488,Joey Slye,WAS,K,15,LAR,0,0,0,0,2,3,2,2
511,Greg Zuerlein,NYJ,K,12,MIA,0,0,0,0,1,2,1,1
511,Chad Ryland,NE,K,12,NYG,0,1,0,0,1,1,1,1
511,Joey Slye,WAS,K,7,NYG,0,1,0,0,1,1,1,1
511,Chris Boswell,PIT,K,1,SF,0,0,0,0,1,1,1,1
511,Brett Maher,LAR,K,18,SF,0,0,0,0,1,2,1,1
511,Younghoe Koo,ATL,K,4,JAX,0,0,0,0,1,1,1,1
511,Matt Gay,IND,K,4,LAR,0,1,0,0,1,1,1,1
511,Ka'imi Fairbairn,HOU,K,8,CAR,0,0,0,0,1,1,1,1
511,Cairo Santos,CHI,K,8,LAC,0,0,0,0,1,1,1,1
511,Riley Patterson,DET,K,14,CHI,0,0,0,0,1,2,1,1
511,Cameron Dicker,LAC,K,14,DEN,0,0,0,0,1,1,1,1
511,Joey Slye,WAS,K,13,MIA,0,1,0,0,1,1,1,1
511,Wil Lutz,DEN,K,16,NE,0,1,0,0,1,1,1,1
511,Chase McLaughlin,TB,K,17,NO,0,0,0,0,1,1,1,1
511,Chris Boswell,PIT,K,15,IND,0,0,0,0,1,2,1,1
511,Younghoe Koo,ATL,K,15,CAR,0,0,0,0,1,1,1,1
511,Brandon McManus,JAX,K,15,BAL,0,2,0,0,1,1,1,1
528,Riley Patterson,DET,K,12,GB,0,0,0,0,0,1,0,0
528,Matt Prater,ARI,K,12,LAR,0,1,0,0,0,0,0,0
528,Riley Patterson,DET,K,7,BAL,0,0,0,0,0,0,0,0
528,Graham Gano,NYG,K,1,DAL,0,2,0,0,0,0,0,0
528,Matthew Wright,CAR,K,18,TB,0,1,0,0,0,0,0,0
528,Wil Lutz,DEN,K,6,KC,0,0,0,0,0,0,0,0
528,Chad Ryland,NE,K,5,NO,0,1,0,0,0,0,0,0
528,Matt Gay,IND,K,14,CIN,0,1,0,0,0,1,0,0
528,Matt Ammendola,HOU,K,14,NYJ,0,0,0,0,0,1,0,0
528,Daniel Carlson,LV,K,14,MIN,0,0,0,0,0,0,0,0
528,Chad Ryland,NE,K,13,LAC,0,0,0,0,0,0,0,0
528,Greg Zuerlein,NYJ,K,11,BUF,0,0,0,0,0,0,0,0
528,Brandon McManus,JAX,K,16,TB,0,1,0,0,0,0,0,0
528,Matt Prater,ARI,K,9,CLE,0,0,0,0,0,0,0,0
528,Randy Bullock,NYG,K,9,LV,0,0,0,0,0,0,0,0
528,Greg Zuerlein,NYJ,K,15,MIA,0,0,0,0,0,0,0,0
